"","Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","City","State","Region","Product.ID","Category","Sub.Category","Sales","Quantity","Discount","Profit","Code"
"4224",4224,"CA-2017-134565","6/11/2017","6/13/2017","Second Class","TB-21400","Tom Boeckenhauer","Consumer","Seattle","Washington","West","FUR-BO-10001519","Furniture","Bookcases",174.42,3,0,41.8608,53
"4225",4225,"CA-2016-108644","9/30/2016","10/3/2016","First Class","SJ-20215","Sarah Jordon","Consumer","Quincy","Illinois","Central","OFF-BI-10000343","Office Supplies","Binders",1.964,2,0.8,-3.2406,17
"4226",4226,"US-2014-102631","12/13/2014","12/17/2014","Standard Class","EB-13840","Ellis Ballard","Corporate","Chicago","Illinois","Central","FUR-FU-10003930","Furniture","Furnishings",94.428,3,0.6,-42.4926,17
"4227",4227,"CA-2017-120327","11/11/2017","11/16/2017","Standard Class","WB-21850","William Brown","Consumer","Urbandale","Iowa","Central","OFF-FA-10004854","Office Supplies","Fasteners",45.92,4,0,21.5824,19
"4228",4228,"CA-2015-154970","1/5/2015","1/10/2015","Standard Class","SR-20740","Steven Roelle","Home Office","Seattle","Washington","West","FUR-CH-10003396","Furniture","Chairs",61.584,1,0.2,-6.9282,53
"4229",4229,"CA-2016-113803","3/24/2016","3/26/2016","First Class","VG-21805","Vivek Grady","Corporate","Richmond","Indiana","Central","OFF-PA-10001994","Office Supplies","Paper",22.48,1,0,10.3408,18
"4230",4230,"CA-2017-100223","7/5/2017","7/10/2017","Standard Class","LS-16945","Linda Southworth","Corporate","Dallas","Texas","Central","FUR-FU-10003601","Furniture","Furnishings",332.028,9,0.6,-348.6294,48
"4231",4231,"CA-2017-100223","7/5/2017","7/10/2017","Standard Class","LS-16945","Linda Southworth","Corporate","Dallas","Texas","Central","OFF-BI-10003429","Office Supplies","Binders",11.394,9,0.8,-17.6607,48
"4232",4232,"CA-2017-100223","7/5/2017","7/10/2017","Standard Class","LS-16945","Linda Southworth","Corporate","Dallas","Texas","Central","OFF-PA-10000232","Office Supplies","Paper",15.552,3,0.2,5.6376,48
"4233",4233,"CA-2017-100223","7/5/2017","7/10/2017","Standard Class","LS-16945","Linda Southworth","Corporate","Dallas","Texas","Central","OFF-PA-10002195","Office Supplies","Paper",31.104,6,0.2,11.2752,48
"4234",4234,"CA-2017-100223","7/5/2017","7/10/2017","Standard Class","LS-16945","Linda Southworth","Corporate","Dallas","Texas","Central","OFF-BI-10004492","Office Supplies","Binders",6.316,1,0.8,-10.4214,48
"4235",4235,"CA-2014-168823","9/21/2014","9/24/2014","First Class","MA-17560","Matt Abelman","Home Office","Philadelphia","Pennsylvania","East","OFF-PA-10004000","Office Supplies","Paper",11.352,3,0.2,4.1151,42
"4236",4236,"CA-2014-168823","9/21/2014","9/24/2014","First Class","MA-17560","Matt Abelman","Home Office","Philadelphia","Pennsylvania","East","OFF-LA-10004425","Office Supplies","Labels",20.808,9,0.2,7.0227,42
"4237",4237,"CA-2016-162404","7/23/2016","7/27/2016","Standard Class","NF-18475","Neil Französisch","Home Office","Rockford","Illinois","Central","OFF-BI-10000948","Office Supplies","Binders",11.416,4,0.8,-18.8364,17
"4238",4238,"CA-2017-104024","8/29/2017","9/3/2017","Second Class","MD-17860","Michael Dominguez","Corporate","Philadelphia","Pennsylvania","East","OFF-AR-10001972","Office Supplies","Art",9.408,7,0.2,0.7056,42
"4239",4239,"CA-2017-147144","3/26/2017","3/28/2017","First Class","MZ-17335","Maria Zettner","Home Office","Seattle","Washington","West","OFF-AR-10004587","Office Supplies","Art",19.83,1,0,5.949,53
"4240",4240,"CA-2017-158673","12/29/2017","1/4/2018","Standard Class","KB-16600","Ken Brennan","Corporate","Grand Rapids","Michigan","Central","OFF-PA-10000994","Office Supplies","Paper",209.7,2,0,100.656,26
"4241",4241,"CA-2014-133704","9/20/2014","9/26/2014","Standard Class","MA-17995","Michelle Arnett","Home Office","Los Angeles","California","West","OFF-AP-10001366","Office Supplies","Appliances",43.92,4,0,11.8584,6
"4242",4242,"CA-2014-133704","9/20/2014","9/26/2014","Standard Class","MA-17995","Michelle Arnett","Home Office","Los Angeles","California","West","OFF-BI-10001636","Office Supplies","Binders",20.232,3,0.2,6.5754,6
"4243",4243,"CA-2016-159142","4/4/2016","4/5/2016","First Class","ME-17320","Maria Etezadi","Home Office","Springfield","Virginia","South","TEC-PH-10001448","Technology","Phones",149.97,3,0,5.9988,51
"4244",4244,"CA-2016-159142","4/4/2016","4/5/2016","First Class","ME-17320","Maria Etezadi","Home Office","Springfield","Virginia","South","OFF-PA-10001776","Office Supplies","Paper",27.81,3,0,13.0707,51
"4245",4245,"CA-2014-138436","3/26/2014","3/30/2014","Standard Class","JD-15895","Jonathan Doherty","Corporate","Los Angeles","California","West","TEC-AC-10002323","Technology","Accessories",66.3,3,0,8.619,6
"4246",4246,"CA-2017-117702","11/28/2017","12/4/2017","Standard Class","LS-16975","Lindsay Shagiari","Home Office","Baltimore","Maryland","East","OFF-AR-10004582","Office Supplies","Art",1.64,1,0,0.738,24
"4247",4247,"CA-2017-117702","11/28/2017","12/4/2017","Standard Class","LS-16975","Lindsay Shagiari","Home Office","Baltimore","Maryland","East","FUR-FU-10000576","Furniture","Furnishings",1049.2,5,0,272.792,24
"4248",4248,"CA-2017-117702","11/28/2017","12/4/2017","Standard Class","LS-16975","Lindsay Shagiari","Home Office","Baltimore","Maryland","East","FUR-FU-10004270","Furniture","Furnishings",20.9,5,0,7.524,24
"4249",4249,"CA-2016-157336","12/1/2016","12/5/2016","Second Class","SJ-20500","Shirley Jackson","Consumer","Fairfield","Connecticut","East","OFF-BI-10004236","Office Supplies","Binders",88.08,6,0,40.5168,9
"4250",4250,"CA-2016-157336","12/1/2016","12/5/2016","Second Class","SJ-20500","Shirley Jackson","Consumer","Fairfield","Connecticut","East","FUR-CH-10004997","Furniture","Chairs",751.92,4,0,150.384,9
"4251",4251,"CA-2014-168130","9/19/2014","9/19/2014","Same Day","BS-11365","Bill Shonely","Corporate","New York City","New York","East","FUR-CH-10000988","Furniture","Chairs",887.103,7,0.1,177.4206,36
"4252",4252,"CA-2015-155068","10/23/2015","10/23/2015","Same Day","RA-19285","Ralph Arnett","Consumer","Lakeland","Florida","South","TEC-PH-10004897","Technology","Phones",55.944,7,0.2,-13.2867,12
"4253",4253,"CA-2015-155068","10/23/2015","10/23/2015","Same Day","RA-19285","Ralph Arnett","Consumer","Lakeland","Florida","South","OFF-AR-10002656","Office Supplies","Art",10.688,2,0.2,2.2712,12
"4254",4254,"CA-2015-155068","10/23/2015","10/23/2015","Same Day","RA-19285","Ralph Arnett","Consumer","Lakeland","Florida","South","TEC-PH-10004924","Technology","Phones",11.824,2,0.2,1.0346,12
"4255",4255,"CA-2017-163160","10/13/2017","10/16/2017","First Class","TS-21610","Troy Staebel","Consumer","Freeport","Illinois","Central","OFF-PA-10003127","Office Supplies","Paper",63.312,3,0.2,20.5764,17
"4256",4256,"CA-2017-163160","10/13/2017","10/16/2017","First Class","TS-21610","Troy Staebel","Consumer","Freeport","Illinois","Central","OFF-BI-10000778","Office Supplies","Binders",96.784,4,0.8,-145.176,17
"4257",4257,"CA-2017-163160","10/13/2017","10/16/2017","First Class","TS-21610","Troy Staebel","Consumer","Freeport","Illinois","Central","FUR-FU-10001424","Furniture","Furnishings",10.476,3,0.6,-6.8094,17
"4258",4258,"CA-2015-101924","9/4/2015","9/9/2015","Standard Class","KB-16585","Ken Black","Corporate","Medford","Oregon","West","OFF-BI-10000962","Office Supplies","Binders",9.762,2,0.7,-6.8334,41
"4259",4259,"CA-2016-124793","3/14/2016","3/16/2016","First Class","MM-18280","Muhammed MacIntyre","Corporate","Seattle","Washington","West","FUR-CH-10002880","Furniture","Chairs",196.784,2,0.2,-22.1382,53
"4260",4260,"CA-2017-118367","10/28/2017","11/2/2017","Second Class","LO-17170","Lori Olson","Corporate","New York City","New York","East","OFF-EN-10004386","Office Supplies","Envelopes",47.98,2,0,23.99,36
"4261",4261,"CA-2017-164819","10/15/2017","10/19/2017","Second Class","RS-19420","Ricardo Sperren","Corporate","Fairfield","Connecticut","East","OFF-LA-10001045","Office Supplies","Labels",13.05,5,0,6.003,9
"4262",4262,"CA-2017-158344","8/7/2017","8/11/2017","Standard Class","CC-12475","Cindy Chapman","Consumer","Moorhead","Minnesota","Central","TEC-AC-10002006","Technology","Accessories",63.96,4,0,19.8276,27
"4263",4263,"CA-2017-123351","9/21/2017","9/25/2017","Standard Class","KT-16480","Kean Thornton","Consumer","Columbus","Georgia","South","OFF-AP-10001242","Office Supplies","Appliances",80.48,1,0,24.144,13
"4264",4264,"CA-2017-110429","11/3/2017","11/8/2017","Standard Class","DM-13015","Darrin Martin","Consumer","Philadelphia","Pennsylvania","East","OFF-BI-10000216","Office Supplies","Binders",11.673,3,0.7,-7.782,42
"4265",4265,"US-2016-131611","11/5/2016","11/9/2016","Standard Class","EP-13915","Emily Phan","Consumer","Houston","Texas","Central","FUR-TA-10002774","Furniture","Tables",863.128,8,0.3,-160.2952,48
"4266",4266,"US-2016-131611","11/5/2016","11/9/2016","Standard Class","EP-13915","Emily Phan","Consumer","Houston","Texas","Central","OFF-BI-10004364","Office Supplies","Binders",3.564,3,0.8,-6.237,48
"4267",4267,"US-2016-131611","11/5/2016","11/9/2016","Standard Class","EP-13915","Emily Phan","Consumer","Houston","Texas","Central","FUR-BO-10000780","Furniture","Bookcases",956.6648,7,0.32,-225.0976,48
"4268",4268,"US-2016-131611","11/5/2016","11/9/2016","Standard Class","EP-13915","Emily Phan","Consumer","Houston","Texas","Central","OFF-BI-10001989","Office Supplies","Binders",12.588,3,0.8,-20.1408,48
"4269",4269,"US-2016-131611","11/5/2016","11/9/2016","Standard Class","EP-13915","Emily Phan","Consumer","Houston","Texas","Central","TEC-AC-10004001","Technology","Accessories",171.96,5,0.2,45.1395,48
"4270",4270,"US-2017-124821","6/25/2017","6/29/2017","Second Class","AM-10705","Anne McFarland","Consumer","Seattle","Washington","West","FUR-TA-10000688","Furniture","Tables",871.4,4,0,148.138,53
"4271",4271,"CA-2015-166975","11/26/2015","11/30/2015","Standard Class","SH-20635","Stefanie Holloman","Corporate","Jackson","Tennessee","South","FUR-FU-10003930","Furniture","Furnishings",692.472,11,0.2,190.4298,47
"4272",4272,"CA-2016-123806","11/24/2016","11/27/2016","Second Class","LA-16780","Laura Armstrong","Corporate","Baltimore","Maryland","East","FUR-FU-10000965","Furniture","Furnishings",207.76,4,0,85.1816,24
"4273",4273,"US-2017-158505","7/21/2017","7/21/2017","Same Day","SF-20200","Sarah Foster","Consumer","Murray","Utah","West","TEC-PH-10004071","Technology","Phones",71.928,9,0.2,6.2937,49
"4274",4274,"US-2017-158505","7/21/2017","7/21/2017","Same Day","SF-20200","Sarah Foster","Consumer","Murray","Utah","West","OFF-AR-10001044","Office Supplies","Art",25.99,1,0,7.5371,49
"4275",4275,"CA-2015-142692","10/23/2015","10/28/2015","Standard Class","AG-10495","Andrew Gjertsen","Corporate","Seattle","Washington","West","OFF-BI-10004140","Office Supplies","Binders",3.592,1,0.2,1.1225,53
"4276",4276,"CA-2015-123456","7/9/2015","7/13/2015","Standard Class","KN-16450","Kean Nguyen","Corporate","Dallas","Texas","Central","OFF-AP-10002684","Office Supplies","Appliances",48.632,2,0.8,-121.58,48
"4277",4277,"CA-2017-151358","8/18/2017","8/22/2017","Standard Class","NF-18595","Nicole Fjeld","Home Office","Seattle","Washington","West","OFF-ST-10000046","Office Supplies","Storage",323.1,2,0,61.389,53
"4278",4278,"US-2016-107440","4/16/2016","4/20/2016","Standard Class","BS-11365","Bill Shonely","Corporate","Lakewood","New Jersey","East","TEC-MA-10001047","Technology","Machines",9099.93,7,0,2365.9818,34
"4279",4279,"US-2016-107440","4/16/2016","4/20/2016","Standard Class","BS-11365","Bill Shonely","Corporate","Lakewood","New Jersey","East","FUR-FU-10000550","Furniture","Furnishings",9.96,2,0,3.2868,34
"4280",4280,"US-2016-107440","4/16/2016","4/20/2016","Standard Class","BS-11365","Bill Shonely","Corporate","Lakewood","New Jersey","East","OFF-BI-10002432","Office Supplies","Binders",25.3,5,0,11.891,34
"4281",4281,"CA-2014-166989","11/14/2014","11/18/2014","Standard Class","RM-19675","Robert Marley","Home Office","New York City","New York","East","OFF-PA-10004470","Office Supplies","Paper",11.36,2,0,5.2256,36
"4282",4282,"CA-2014-166989","11/14/2014","11/18/2014","Standard Class","RM-19675","Robert Marley","Home Office","New York City","New York","East","FUR-CH-10001797","Furniture","Chairs",69.264,2,0.1,14.6224,36
"4283",4283,"CA-2014-103100","12/20/2014","12/23/2014","First Class","AB-10105","Adrian Barton","Consumer","Indianapolis","Indiana","Central","OFF-LA-10003720","Office Supplies","Labels",3.69,1,0,1.7343,18
"4284",4284,"CA-2014-103100","12/20/2014","12/23/2014","First Class","AB-10105","Adrian Barton","Consumer","Indianapolis","Indiana","Central","OFF-BI-10004600","Office Supplies","Binders",1103.97,3,0,496.7865,18
"4285",4285,"CA-2015-105690","11/21/2015","11/26/2015","Second Class","CA-11965","Carol Adams","Corporate","Port Arthur","Texas","Central","FUR-BO-10003965","Furniture","Bookcases",246.1328,2,0.32,-76.0116,48
"4286",4286,"CA-2015-105690","11/21/2015","11/26/2015","Second Class","CA-11965","Carol Adams","Corporate","Port Arthur","Texas","Central","OFF-LA-10000240","Office Supplies","Labels",11.696,2,0.2,3.9474,48
"4287",4287,"CA-2015-105690","11/21/2015","11/26/2015","Second Class","CA-11965","Carol Adams","Corporate","Port Arthur","Texas","Central","TEC-CO-10001571","Technology","Copiers",439.992,1,0.2,164.997,48
"4288",4288,"CA-2017-127516","12/28/2017","1/3/2018","Standard Class","EH-14005","Erica Hernandez","Home Office","Nashville","Tennessee","South","OFF-ST-10000736","Office Supplies","Storage",64.784,1,0.2,-12.9568,47
"4289",4289,"US-2015-117184","5/17/2015","5/21/2015","Standard Class","ON-18715","Odella Nelson","Corporate","Houston","Texas","Central","OFF-BI-10002082","Office Supplies","Binders",33.28,5,0.8,-49.92,48
"4290",4290,"US-2015-117184","5/17/2015","5/21/2015","Standard Class","ON-18715","Odella Nelson","Corporate","Houston","Texas","Central","OFF-PA-10002250","Office Supplies","Paper",14.088,3,0.2,4.9308,48
"4291",4291,"CA-2017-102407","12/9/2017","12/13/2017","Second Class","AT-10435","Alyssa Tate","Home Office","Los Angeles","California","West","OFF-AR-10000122","Office Supplies","Art",11.16,2,0,2.79,6
"4292",4292,"CA-2017-102407","12/9/2017","12/13/2017","Second Class","AT-10435","Alyssa Tate","Home Office","Los Angeles","California","West","FUR-TA-10003748","Furniture","Tables",896.328,9,0.2,22.4082,6
"4293",4293,"CA-2017-102407","12/9/2017","12/13/2017","Second Class","AT-10435","Alyssa Tate","Home Office","Los Angeles","California","West","OFF-AP-10001394","Office Supplies","Appliances",189,1,0,68.04,6
"4294",4294,"CA-2017-130967","3/10/2017","3/16/2017","Standard Class","EB-13870","Emily Burns","Consumer","Philadelphia","Pennsylvania","East","TEC-PH-10004896","Technology","Phones",53.982,3,0.4,-10.7964,42
"4295",4295,"CA-2017-101581","10/22/2017","10/27/2017","Standard Class","DW-13195","David Wiener","Corporate","Redmond","Oregon","West","FUR-TA-10002607","Furniture","Tables",177.225,5,0.5,-120.513,41
"4296",4296,"CA-2017-169124","7/3/2017","7/10/2017","Standard Class","MB-17305","Maria Bertelson","Consumer","Citrus Heights","California","West","FUR-FU-10001215","Furniture","Furnishings",129.39,3,0,54.3438,6
"4297",4297,"CA-2017-117261","9/4/2017","9/10/2017","Standard Class","TH-21235","Tiffany House","Corporate","Los Angeles","California","West","OFF-ST-10000419","Office Supplies","Storage",54.32,4,0,0.5432,6
"4298",4298,"CA-2017-129021","8/23/2017","8/26/2017","Second Class","PO-18850","Patrick O'Brill","Consumer","Tallahassee","Florida","South","TEC-PH-10001459","Technology","Phones",4367.896,13,0.2,327.5922,12
"4299",4299,"CA-2017-129021","8/23/2017","8/26/2017","Second Class","PO-18850","Patrick O'Brill","Consumer","Tallahassee","Florida","South","OFF-PA-10000241","Office Supplies","Paper",49.568,2,0.2,15.49,12
"4300",4300,"CA-2017-129021","8/23/2017","8/26/2017","Second Class","PO-18850","Patrick O'Brill","Consumer","Tallahassee","Florida","South","OFF-AP-10003040","Office Supplies","Appliances",161.376,6,0.2,12.1032,12
"4301",4301,"CA-2017-129021","8/23/2017","8/26/2017","Second Class","PO-18850","Patrick O'Brill","Consumer","Tallahassee","Florida","South","FUR-FU-10001852","Furniture","Furnishings",2.784,2,0.2,0.4176,12
"4302",4302,"CA-2017-129021","8/23/2017","8/26/2017","Second Class","PO-18850","Patrick O'Brill","Consumer","Tallahassee","Florida","South","OFF-PA-10000141","Office Supplies","Paper",8.72,5,0.2,2.943,12
"4303",4303,"CA-2014-123253","8/22/2014","8/25/2014","Second Class","DE-13255","Deanra Eno","Home Office","Lakewood","Ohio","East","OFF-AR-10002804","Office Supplies","Art",3.912,1,0.2,1.0269,39
"4304",4304,"CA-2016-121601","10/4/2016","10/4/2016","Same Day","MO-17500","Mary O'Rourke","Consumer","The Colony","Texas","Central","OFF-EN-10003862","Office Supplies","Envelopes",59.752,7,0.2,19.4194,48
"4305",4305,"CA-2014-162278","10/26/2014","10/30/2014","Second Class","AH-10585","Angele Hood","Consumer","Seattle","Washington","West","FUR-FU-10000448","Furniture","Furnishings",63.92,4,0,3.196,53
"4306",4306,"CA-2014-162278","10/26/2014","10/30/2014","Second Class","AH-10585","Angele Hood","Consumer","Seattle","Washington","West","TEC-PH-10000526","Technology","Phones",383.96,5,0.2,38.396,53
"4307",4307,"CA-2016-161095","6/28/2016","6/28/2016","Same Day","CS-12250","Chris Selesnick","Corporate","Los Angeles","California","West","OFF-BI-10002764","Office Supplies","Binders",7.752,3,0.2,2.8101,6
"4308",4308,"CA-2016-161095","6/28/2016","6/28/2016","Same Day","CS-12250","Chris Selesnick","Corporate","Los Angeles","California","West","OFF-BI-10001524","Office Supplies","Binders",33.568,2,0.2,11.7488,6
"4309",4309,"CA-2014-125829","11/4/2014","11/11/2014","Standard Class","WB-21850","William Brown","Consumer","Los Angeles","California","West","TEC-PH-10001079","Technology","Phones",666.344,7,0.2,66.6344,6
"4310",4310,"CA-2014-125829","11/4/2014","11/11/2014","Standard Class","WB-21850","William Brown","Consumer","Los Angeles","California","West","FUR-TA-10002041","Furniture","Tables",573.728,4,0.2,-64.5444,6
"4311",4311,"CA-2014-125829","11/4/2014","11/11/2014","Standard Class","WB-21850","William Brown","Consumer","Los Angeles","California","West","OFF-BI-10001036","Office Supplies","Binders",21.936,3,0.2,8.226,6
"4312",4312,"CA-2014-125829","11/4/2014","11/11/2014","Standard Class","WB-21850","William Brown","Consumer","Los Angeles","California","West","OFF-PA-10000223","Office Supplies","Paper",19.44,3,0,9.3312,6
"4313",4313,"CA-2014-125829","11/4/2014","11/11/2014","Standard Class","WB-21850","William Brown","Consumer","Los Angeles","California","West","TEC-MA-10003246","Technology","Machines",447.968,4,0.2,139.99,6
"4314",4314,"CA-2014-123127","9/8/2014","9/12/2014","Standard Class","SP-20620","Stefania Perrino","Corporate","Long Beach","New York","East","OFF-AP-10001962","Office Supplies","Appliances",16.78,2,0,4.195,36
"4315",4315,"CA-2015-115945","6/25/2015","7/1/2015","Standard Class","AB-10165","Alan Barnes","Consumer","Los Angeles","California","West","OFF-AR-10004062","Office Supplies","Art",20.96,2,0,5.24,6
"4316",4316,"CA-2015-115945","6/25/2015","7/1/2015","Standard Class","AB-10165","Alan Barnes","Consumer","Los Angeles","California","West","OFF-BI-10004330","Office Supplies","Binders",88.752,3,0.2,27.735,6
"4317",4317,"CA-2015-115945","6/25/2015","7/1/2015","Standard Class","AB-10165","Alan Barnes","Consumer","Los Angeles","California","West","OFF-ST-10001963","Office Supplies","Storage",304.23,3,0,9.1269,6
"4318",4318,"CA-2015-136735","7/26/2015","8/2/2015","Standard Class","HA-14920","Helen Andreada","Consumer","San Francisco","California","West","OFF-EN-10002230","Office Supplies","Envelopes",167.86,2,0,78.8942,6
"4319",4319,"US-2017-136189","12/7/2017","12/11/2017","Standard Class","DC-13285","Debra Catini","Consumer","Richmond","Virginia","South","FUR-FU-10000175","Furniture","Furnishings",82.38,6,0,25.5378,51
"4320",4320,"CA-2014-152345","12/29/2014","1/3/2015","Second Class","ST-20530","Shui Tom","Consumer","Albuquerque","New Mexico","West","TEC-PH-10004897","Technology","Phones",23.976,3,0.2,-5.6943,35
"4321",4321,"CA-2014-152345","12/29/2014","1/3/2015","Second Class","ST-20530","Shui Tom","Consumer","Albuquerque","New Mexico","West","OFF-ST-10003123","Office Supplies","Storage",33.29,1,0,7.9896,35
"4322",4322,"US-2015-147662","2/14/2015","2/19/2015","Standard Class","KB-16315","Karl Braun","Consumer","Akron","Ohio","East","OFF-BI-10001658","Office Supplies","Binders",14.952,2,0.7,-11.9616,39
"4323",4323,"US-2015-147662","2/14/2015","2/19/2015","Standard Class","KB-16315","Karl Braun","Consumer","Akron","Ohio","East","TEC-PH-10002834","Technology","Phones",323.982,3,0.4,-80.9955,39
"4324",4324,"US-2015-147662","2/14/2015","2/19/2015","Standard Class","KB-16315","Karl Braun","Consumer","Akron","Ohio","East","OFF-BI-10002160","Office Supplies","Binders",2.286,2,0.7,-1.6764,39
"4325",4325,"US-2015-147662","2/14/2015","2/19/2015","Standard Class","KB-16315","Karl Braun","Consumer","Akron","Ohio","East","OFF-AR-10004999","Office Supplies","Art",14.352,3,0.2,0.897,39
"4326",4326,"US-2015-147662","2/14/2015","2/19/2015","Standard Class","KB-16315","Karl Braun","Consumer","Akron","Ohio","East","TEC-AC-10003280","Technology","Accessories",71.976,3,0.2,0.8997,39
"4327",4327,"CA-2016-153346","1/25/2016","1/27/2016","First Class","TB-21355","Todd Boyes","Corporate","Plainfield","New Jersey","East","OFF-AR-10000315","Office Supplies","Art",9.21,3,0,2.3025,34
"4328",4328,"CA-2016-153346","1/25/2016","1/27/2016","First Class","TB-21355","Todd Boyes","Corporate","Plainfield","New Jersey","East","OFF-PA-10000007","Office Supplies","Paper",18,5,0,8.28,34
"4329",4329,"CA-2017-118360","4/1/2017","4/7/2017","Standard Class","JC-15775","John Castell","Consumer","New York City","New York","East","OFF-PA-10000791","Office Supplies","Paper",42.93,9,0,19.3185,36
"4330",4330,"CA-2017-149853","10/3/2017","10/9/2017","Standard Class","PO-18850","Patrick O'Brill","Consumer","Hialeah","Florida","South","OFF-PA-10000556","Office Supplies","Paper",15.552,3,0.2,5.4432,12
"4331",4331,"CA-2017-149853","10/3/2017","10/9/2017","Standard Class","PO-18850","Patrick O'Brill","Consumer","Hialeah","Florida","South","OFF-AP-10000804","Office Supplies","Appliances",17.92,5,0.2,1.12,12
"4332",4332,"CA-2017-107909","9/1/2017","9/6/2017","Standard Class","SS-20875","Sung Shariari","Consumer","Redmond","Washington","West","TEC-AC-10001998","Technology","Accessories",19.99,1,0,6.7966,53
"4333",4333,"CA-2017-107909","9/1/2017","9/6/2017","Standard Class","SS-20875","Sung Shariari","Consumer","Redmond","Washington","West","OFF-BI-10003476","Office Supplies","Binders",22.92,5,0.2,8.022,53
"4334",4334,"CA-2015-112375","12/21/2015","12/27/2015","Standard Class","RD-19720","Roger Demir","Consumer","Daytona Beach","Florida","South","TEC-AC-10003237","Technology","Accessories",50.88,6,0.2,14.628,12
"4335",4335,"CA-2015-112375","12/21/2015","12/27/2015","Standard Class","RD-19720","Roger Demir","Consumer","Daytona Beach","Florida","South","OFF-EN-10003798","Office Supplies","Envelopes",27.312,2,0.2,9.2178,12
"4336",4336,"CA-2015-154795","12/20/2015","12/24/2015","Standard Class","GZ-14470","Gary Zandusky","Consumer","Bullhead City","Arizona","West","OFF-EN-10003068","Office Supplies","Envelopes",7.92,1,0.2,2.772,4
"4337",4337,"CA-2015-154795","12/20/2015","12/24/2015","Standard Class","GZ-14470","Gary Zandusky","Consumer","Bullhead City","Arizona","West","FUR-FU-10002088","Furniture","Furnishings",14.368,2,0.2,3.9512,4
"4338",4338,"CA-2015-125234","11/27/2015","12/1/2015","Standard Class","SN-20710","Steve Nguyen","Home Office","Los Angeles","California","West","TEC-AC-10000158","Technology","Accessories",107.97,3,0,22.6737,6
"4339",4339,"CA-2015-125234","11/27/2015","12/1/2015","Standard Class","SN-20710","Steve Nguyen","Home Office","Los Angeles","California","West","OFF-PA-10000482","Office Supplies","Paper",113.82,3,0,53.4954,6
"4340",4340,"CA-2017-133501","8/27/2017","9/1/2017","Standard Class","DK-12895","Dana Kaydos","Consumer","Franklin","Tennessee","South","OFF-PA-10004888","Office Supplies","Paper",5.184,1,0.2,1.8144,47
"4341",4341,"US-2014-129609","3/22/2014","3/22/2014","Same Day","VM-21835","Vivian Mathis","Consumer","Portage","Indiana","Central","OFF-AR-10003478","Office Supplies","Art",16.28,2,0,6.512,18
"4342",4342,"CA-2017-130309","12/17/2017","12/21/2017","Standard Class","GB-14575","Giulietta Baptist","Consumer","Arlington","Virginia","South","OFF-ST-10003208","Office Supplies","Storage",544.38,3,0,157.8702,51
"4343",4343,"CA-2017-105410","3/19/2017","3/22/2017","First Class","ND-18370","Natalie DeCherney","Consumer","San Francisco","California","West","OFF-BI-10004970","Office Supplies","Binders",19.824,6,0.2,6.6906,6
"4344",4344,"CA-2017-105410","3/19/2017","3/22/2017","First Class","ND-18370","Natalie DeCherney","Consumer","San Francisco","California","West","TEC-PH-10000038","Technology","Phones",657.504,6,0.2,-131.5008,6
"4345",4345,"CA-2017-105410","3/19/2017","3/22/2017","First Class","ND-18370","Natalie DeCherney","Consumer","San Francisco","California","West","TEC-AC-10001552","Technology","Accessories",99.54,2,0,10.9494,6
"4346",4346,"CA-2017-105410","3/19/2017","3/22/2017","First Class","ND-18370","Natalie DeCherney","Consumer","San Francisco","California","West","TEC-AC-10002926","Technology","Accessories",199.96,4,0,85.9828,6
"4347",4347,"CA-2016-120355","9/18/2016","9/25/2016","Standard Class","MM-17260","Magdelene Morse","Consumer","New Rochelle","New York","East","FUR-CH-10001394","Furniture","Chairs",631.782,2,0.1,140.396,36
"4348",4348,"CA-2016-120355","9/18/2016","9/25/2016","Standard Class","MM-17260","Magdelene Morse","Consumer","New Rochelle","New York","East","FUR-FU-10004053","Furniture","Furnishings",60.72,3,0,26.1096,36
"4349",4349,"CA-2017-169894","11/24/2017","11/29/2017","Second Class","MV-17485","Mark Van Huff","Consumer","Mesa","Arizona","West","OFF-BI-10004230","Office Supplies","Binders",20.724,2,0.7,-15.1976,4
"4350",4350,"CA-2017-169894","11/24/2017","11/29/2017","Second Class","MV-17485","Mark Van Huff","Consumer","Mesa","Arizona","West","OFF-ST-10000060","Office Supplies","Storage",415.872,8,0.2,-41.5872,4
"4351",4351,"US-2017-100482","4/11/2017","4/15/2017","Standard Class","JL-15130","Jack Lebron","Consumer","Lancaster","Ohio","East","OFF-ST-10001325","Office Supplies","Storage",16.768,2,0.2,1.4672,39
"4352",4352,"US-2017-100482","4/11/2017","4/15/2017","Standard Class","JL-15130","Jack Lebron","Consumer","Lancaster","Ohio","East","TEC-AC-10003441","Technology","Accessories",27.12,2,0.2,-4.746,39
"4353",4353,"CA-2017-107748","12/10/2017","12/12/2017","Second Class","AG-10330","Alex Grayson","Consumer","Stockton","California","West","TEC-PH-10003215","Technology","Phones",95.84,4,0.2,34.742,6
"4354",4354,"CA-2017-107748","12/10/2017","12/12/2017","Second Class","AG-10330","Alex Grayson","Consumer","Stockton","California","West","OFF-PA-10002005","Office Supplies","Paper",12.96,2,0,6.2208,6
